ID,Title,Alternative Title,Year,Certificate,Director,Language,Duration,Country of Origin,Actors,tmdb_id
24685,Days of Glory,IndigËnes,2006,12A,Rachid Bouchareb,"Arabic, French",128,"Mozambique, France, Belgium, Algeria","Samy NacÈri, Sami Bouajila, Roschdy Zem, Jamel Debbouze, Bernard Blancan",96366
24682,Letters From Iwo Jima,,2006,15,Clint Eastwood,Japanese,141,US,"Tsuyoshi Ihara, Ryo Kase, Ken Watanabe, Kazunari Ninomiya",1251
24674,Inland Empire,,2006,15,David Lynch,,180,US,"Naomi Watts, William H. Macy, Laura Dern, Jeremy Irons, Harry Dean Stanton, Diane Ladd",1730
24671,Mitchell & Kenyon - Manchester and Salford Collection,,,PG,Mitchell &amp; Kenyon,,,UK,
24666,A Guide to Recognizing Your Saints,,2006,15,Dito Montiel,,99,US,"Rosario Dawson, Shia La Beouf, Robert Downey Jr., Martin Compston, Dianne Wiest, Chazz Palminteri",8194
24664,37 Uses for a Dead Sheep,,2006,TBA,Ben Hopkins,"English, Turkish",87,UK,,104857
24656,The Misfits,,1960,PG,John Huston,,124,US,"Montgomery Clift, Marilyn Monroe, Clark Gable",11536
24650,Belle de Jour,,1967,18,Luis BuÒuel,French,100,"Italy, France","Michel Piccoli, Jean Sorel, GeneviËve Page, Catherine Deneuve",649
24645,Orchestra Seats,,2006,12A,DaniËle Thompson,French,105,France,"ValÈrie Lemercier, Laura Morante, Claude Brasseur, CÈcile de France, Albert Dupontel",10051
24642,My Favourite Year,,1982,PG,Richard Benjamin,,96,US,"Peter O'Toole, Mark Linn-Baker, Jessica Harper"
24636,Eternal Sunshine of the Spotless Mind,,2004,15,Michel Gondry,English,108,US,"Tom Wilkinson, Kirsten Dunst, Kate Winslet, Jim Carrey, Elijah Wood",38
24633,Los Olvidados,The Young and the Damned,1950,12A,Luis BuÒuel,Spanish,88,Mexico,"Roberto Cobo, Miguel Incl·n, Estela Inda, Alfonso Mejia",800
24626,Casablanca,,1942,U,Michael Curtiz,English,102,US,"Paul Henreid, Ingrid Bergman, Humphrey Bogart, Claude Rains",289
24623,Old Joy,,2006,15,Kelly Reichardt,,76,US,"Will Oldham, Tanya Smith, Daniel London",26518
24616,For Your Consideration,,2006,12A,Christopher Guest,,86,US,"Michael McKean, Parker Posey, Ricky Gervais, Jane Lynch, Harry Shearer, Christopher Guest, Eugene Levy, Fred Willard, Catherine OíHara",14799
24613,Paper Clips,,2004,U,"Elliot Berlin, Joe Fab",,84,US,,33823
24611,The African Queen,,1951,U,John Huston,English,105,"US, Great Britain","Katharine Hepburn, Humphrey Bogart",488
24606,Little Red Flowers,Kanshangqu Hen Mei,2006,12A,Zhang Yuan,Mandarin,92,"Italy, China","Zhao Rui, Ning Yuanyuan, Dong Bowen, Chen Manyuan",36615
24600,Infamous,,2006,15,Doug McGrath,,118,US,"Sigourney Weaver, Toby Jones, Sandra Bullock, Juliet Stevenson, Isabella Rossellini, Daniel Craig",9672
24598,Just Married,,2005,12A,Ayelet Bechar,"Arabic, Hebrew",71,Israel,,12090
24596,Tomorrow We Move,Demain on DÈmÈnage,2004,12A,Chantal Akerman,French,110,France,"Sylvie Testud, Elsa Zylberstein, Aurore ClÈment",78789
24594,Local Call,Ne Quittez Pas,2004,12A,Arthur JoffÈ,French,102,France,"Sergio Castellitto, L·slı SzabÛ, Isabelle GÈlinas",192889
24591,Almost Adult,,2006,18,Yousaf Ali Khan,English,89,"Great Britain, Germany","Victoire Milandu, Ann Warrangu"
24589,What's New Pussycat? ,,1965,15,Clive Donner,English,108,"US, France","Woody Allen, Ursula Andress, Peter O'Toole",3681
24585,The Long Goodbye ,,1973,18,Robert Altman,English,111,US,"Sterling Hayden, Nina Van Pallandt, Elliot Gould",1847
24583,Another Road Home ,,2005,12A,Danae Elon,"Arabic, English, Hebrew",79,"US, Israel",,277407
24582,A Love to Hide,Un Amour ‡ taire,2005,18,Christian FaurÈ,French,103,France,"JÈrÈmie Renier, Bruno Todeschini",19521
24580,Knowledge is the Beginning ,Wir kˆnnen nur den Hass verringern,2005,12A,Paul Smaczny,"Arabic, English, German, Hebrew",90,Germany,"The West Eastern Divan Orchestra, Daniel Barenboim",149767
24578,The Syrian Bride,,2004,12A,Eran Riklis,"Arabic, English, French, Hebrew, Russian",97,"Israel, Germany, France","Hiam Abbass, Clara Khoury",22238
24575,Candy,,2006,15,Neil Armfield,English,108,Australia,"Heath Ledger, Geoffrey Rush, Abbie Cornish",46498
24568,Black Book ,Zwartboek,2006,15,Paul Verhoeven,"Dutch, German, Hebrew",146,Netherlands,"Thom Hoffman, Sebastian Koch, Halina Reijn, Carice Van Houten",9075
24563,Into Great Silence ,Die Grosse Stille,2005,TBA,Philip Grˆning,,167,Germany,,11225
24560,The Secret History of Indian Cinema,,,12A,"D.G. Phalke, Pramod Pati, S.N.S Sastry, Vijay B Chandra",,80,India,
24558,Indian Video Art: Between Myth and History,,,18,"Anita Dube, Nalini Malani, Pushpamala N, Tejal Shah, Tushar Joag, Valay Shende",,66,,
24554,Unseen India ,,,18,"Amit Dutta, Ashim Ahluwalia, Ashish Avikunthak, Riyad Wadia",,86,India,
24549,Gabrielle,,2005,15,Patrice ChÈreau,French,91,France,"Pascal Greggory, Isabelle Huppert",215031
24542,A Prairie Home Companion,,2006,PG,Robert Altman,English,105,US,"Tommy Lee Jones, Woody Harrelson, Meryl Streep, Lily Tomlin, Kevin Kline, Garrison Keillor",9526
24538,Ghosts,,2006,15,Nick Broomfield,"English, Mandarin",96,UK,"Zhr Wei, Shan Yu, Man Qin Wei, Ai Qui Lin",37793
24530,Babel,,2006,15,Alejandro Gonz·lez IÒ·rritu,"Arabic, English, French, Japanese, Spanish",143,"US, Mexico","Gael GarcÌa Bernal, Cate Blanchett, Brad Pitt",1164
24524,Venus,,2006,15,Roger Michell,English,95,UK,"Vanesa Redgrave, Richard Griffiths, Peter O'Toole, Leslie Phillips, Jodie Whittaker",13771
24521,Special (RX) Specioprin Hydrochloride,,2005,15,"Hal Haberman, Jeremy Passmore",English,82,US,"Paul Blackthorne, Michael Rapaport, Josh Peck"
24520,Miracle on 34th Street,,1947,U,George Seaton,English,96,US,"Maureen O'Hara, John Payne, Natalie Wood, Edmund Gwenn",10510
24516,Oliver Twist   ,,1948,U,David Lean,English,116,UK,"Ralph Truman, Anthony Newley, Alec Guiness",257
24511,Perfume: The Story of a Murderer  ,,2006,15,Tom Tykwer,English,147,"Spain, Germany, France","Rachel Hurd-Wood, Dustin Hoffman, Ben Whishaw, Alan Rickman",1427
24508,Bugsy Malone,,1976,U,Alan Parker,English,94,UK,"Scott Baio, Jodie Foster, Florie Dugger, Dexter Fletcher",8446
24504,The Wizard of Oz,,1939,U,Victor Fleming,English,98,US,"Ray Bolger, Judy Garland, Jack Haley, Bert Lahr, Frank Morgan",630
24500,The Queen,,2006,12A,Stephen Frears,English,103,UK,"Sylvia Syms, Michael Sheen, James Cromwell, Helen Mirren",1165
24496,Deep Water,,2006,PG,"Jerry Rothwell, Louise Osmond","English, French",93,UK,,15030
24489,I Saw Ben Barka Get Killed  ,Jíai Vu Tuer Ben Barka,2005,12A,"SaÔd Smihi, Serge Le PÈron","Arabic, French",103,"Spain, Morocco, France","Simon Abkarian, Josiane Balasko, Jean-Pierre LÈaud, Charles Berling"
24487,Leonard Cohen: Iím Your Man,,2006,PG,Lian Lunson,English,103,US,,57406
24481,The U.S. vs. John Lennon,,2006,12A,"David Leaf, John Scheinfeld",English,99,US,,14201
24478,Keane,,2004,15,Lodge Kerrigan,English,94,US,"Damian Lewis, Amy Ryan, Abigail Breslin",13468
24474,Shortbus,,2006,18,John Cameron Mitchell,English,101,US,"Sook-Yin Lee, Raphael Barker, Paul Dawson, Lindsey Beamish, Justin Bond",1378
24473,Corona Extra Best of the Fest Screening + Party ,,2006,TBA,,,,,
24472, exposures 06: Bitesize cinema,,2006,TBA,Various,,60,,Various
24468, exposures 06: Animation Programme,,2006,18,Various,English,66,UK,Various
24464, exposures 06: Experimental Programme ,,2006,12A,Various,English,64,UK,Various
24460,London to Brighton,,2006,18,Paul Andrew Williams,English,90,UK,"Lorraine Stanley, Johnny Harris, Georgia Groome",14823
24456, exposures 06: Documentary - Prog 2,,2006,15,Various,English,88,UK,Various
24453, exposures 06: Documentary - Prog 1,,2006,12A,Various,English,60,UK,Various
24450, exposures 06: Drama - Prog 2,,2006,15,Various,English,72,UK,Various
24447, exposures 06: Drama - Prog 1 ,,2006,15,Various,English,66,UK,Various
24445, exposures 06: Treasure of Albion ,,2006,U,Various,English,,UK,Various
24442, exposures 06: Slugs ëní Snails and Puppy Dogs Tails  - Prog 2,,2006,15,Various,English,80,UK,Various
24439, exposures 06: Slugs ëní Snails and Puppy Dogs Tails,,2006,PG,Various,English,60,UK,Various
24436, exposures 06: Sugar ëní Spice and All Things Nice.,Part of underexposed 2006,2006,PG,Various,English,60,UK,Various
24432, exposures 06: BBC Best of the North West - Prog 2 ,,2006,15,Various,English,95,UK,Various
24429, exposures 06: BBC Best of the North West - Prog 1 ,,2006,15,Various,English,77,UK,Various
24428,The Stones in the Park,,,TBA,,,,,,61770
24426,Hong Kong: City on a Precipice ,,,15,"Jervis Suen, Kong Khong Chang, Sookoon Ang, Tsang Tsui Shan",,67,,
24425,Teenage Britain/ Strange Girls,,,18,Various,English,70,Great Britain,
24422,Stray Dogs ,Sag-haye velgard,2004,12A,Marzieh Meshkini,Farsi,93,Iran,"Zahe, Gol Ghotai, Agheleh Rezaie",161430
24421,The Childrenís Hour ,The Loudest Whisper,1961,12,William Wyler,English,109,US,"Shirley MacLaine, James Garner, Audrey Hepburn",20139
24420,Jazz Divas ,,,12A,,English,49,Great Britain,
24419,Blues Off Bridge Street ,,1963,12A,,English,96,Great Britain,
24418,The Doors Are Open ,,1968,12A,,English,56,Great Britain,,277621
24416,This Film is Not Yet Rated ,,2006,18,Kirby Dick,English,98,US,,16070
24414,Container,,2006,15,Lukas Moodysson,"English, Swedish",75,Sweden,"Peter Lorentzon, Mariha Aberg, Jena Malone",110761
24411,Jimmy della collina ,Jimmy from the Hill,2006,18,Enrico Pau,Italian,90,Italy,"Valentina Carnelutti, Nicola Adamo, Francesco Origo",226627
24407,Breaking and Entering,,2006,15,Anthony Minghella,English,118,UK,"Robin Wright Penn, Ray Winstone, Martin Freeman, Juliette Binoche, Jude Law",1253
24405,Te lo leggo negli occhi,I Can see in Your Eyes,2004,15,Valia Santella,Italian,81,Italy,"Teresa Saponangelo, Stefania Sandrelli, Camilla di Nicola",62272
24401,The Caiman,Il Caimano,2006,15,Nanni Moretti,Italian,113,Italy,"Silvio Orlando, Nanni Moretti, Michele Placido, Margherita Buy, Jasmine Trinca",31289
24399,Manuale d'amore,The Manual of Love,2005,15,Giovanni Veronesi,Italian,116,Italy,"Sergio Rubini, Silvio Muccino, Margherita Buy, Luciana Littizzetto, Jasmine Trinca, Carlo Verdone",20068
24396,Libero,Anche libero va bene,2006,15,Kim Rossi Stuart,Italian,108,Italy,"Marta Nobili, Kim Rossi Stuart, Barbara Bobulova, Alessandro Morace",83227
24394,Journey to Italy,Viaggio in Italia,1954,PG,Roberto Rossellini,Italian,97,Italy,"Ingrid Bergman, George Sanders, Maria Mauban",2748
24390,Man Push Cart,,2005,15,Ramin Bahrani,English,87,US,"Leticia Dolera, Charles Daniel Sandoval, Ahmad Razvi",5717
24387,Cuore Sacro,Sacred Heart,2005,15,Ferzan Ozpetek,Italian,120,Italy,"Barbara Bobulova, Andrea Di Stefano",43584
24385,La Bestia nel cuore,Don't Tell,2005,15,,Italian,,Italy,,18219
24380,The Page Turner,La Tourneuse de Pages,2006,15,Denis Dercourt,French,85,France,"Pascal Greggory, Julie Richalet, DÈborah FranÁois, Catherine Frot",8436
24372,Romanzo Criminale,Crime Novel,2005,15,Michele Placido,Italian,153,"Italy, Great Britain, France","Pierfrancesco Favino, Kim Rossi Stuart, Claudio Santamaria, Anna Mouglalis",14375
24369,Viva Zapatero!,,2005,15,Sabina Guzzanti,"English, Italian",76,Italy,"Sabina Guzzanti, Rory Bremner, Francesco Alberoni",77001
24363,The Host,Gwoe-mul,2006,15,Bong Joon-ho,Korean,120,"South Korea, Japan","Kang-Ho Song, Hie-bong Byeon, Hae-il Park, Ah-Sung Ko",72710
24358,Destricted,,2006,18,"Gaspar NoÈ, Larry Clark, Marco Brambilla, Maria Abramovic, Matthew Barney, Richard Prince, Sam Taylor Wood",English,117,"US, Great Britain",,208478
24354,Billy Liar,,1963,PG,John Schlesinger,English,98,Great Britain,"Wilfred Pickles, Tom Courtenay, Julie Christie",26535
24349,The Great Ecstasy of Robert Carmichael,,2005,18,Thomas Clay,English,107,Great Britain,"Ryan Winsley, Lesley Manville, Danny Dyer, Daniel Spencer",44986
24346,Requiem,,2005,12A,Hans-Christian Schmid,German,92,Germany,"Sandra H¸ller, Imogen Kogge, Burghart Klaussner, Anna Blomeier",198605
24340,Pan's Labyrinth,El laberinto del fauno,2006,15,Guillermo del Toro,Spanish,120,"Spain, Mexico","Sergi Lopez, Maribel Verd˙, Ivana Baquero, Doug Jones, Ariadna Gil",1417
24338,Don't Knock the Rock ,,1964,PG,,English,60,,,189243
24337,Penda's Fen,,1974,TBA,,English,,UK,,136611
24336,Ghostwatch,,,12,,,,,,46633
24335,Night of The Eagle ,,1962,15,Sidney Hayers,English,90,UK,"Peter Wyngarde, Margaret Johnston, Janet Blair",45714
24334,A Brief History of the Short,,,U,Various,English,80,UK,
24329,Platform,Zhantai,2000,15,Jia Zhangke,Mandarin,155,"Hong Kong, France","Zhao Tao, Wang Hongwei, Liang Jingdong",80427
24327,Toro Negro ,Black Bull,2004,TBA,"Carlos Armella, Pedro Gonz·lez-Rubio",Spanish,87,Mexico,,101630
24324,overexposed: Adaptation ,,,18,Various,English,,,
24323,Al otro lado,To the Other Side,2005,TBA,Natalia Almada,Spanish,66,"US, Mexico",,73473
24321,De nadie,No One,2005,TBA,Tin Dirdamal,Spanish,80,Mexico,,275187
24318,Crazy,,2000,18,Hans-Christian Schmid,German,95,Germany,"Tom Schilling, Oona-Devi Liebich, Julia Hummer",9375
24312,Mountain Patrol,Kekexili: Mountain Patrol,2004,15,Chuan Lu,Mandarin,90,China,"Zhang Lei, Xueying Zhao, Qi Liang, Duobuji",16074
24308,Odd Man Out,,1947,PG,Carol Reed,English,116,UK,"Robert Newton, Robert Beatty, Kathleen Ryan, James Mason",43461
24307,Johnny Cash in San Quentin,,1969,PG,,,50,UK,,60395
24305,Freaks,,1932,12A,Tod Browning,English,65,US,"Wallace Ford, Olga Baclanova, Harry Earles",136
24300,The Third Man,,1949,PG,Carol Reed,English,104,UK,"Orson Welles, Joseph Cotten, Alida Valli",1092
24292,The World,Shijie,2004,15,Jia Zhangke,"Mandarin, Russian, Shanxi",140,China,"Zhao Tao, Taisheng Chan, Jue Jing",231659
24287,Neil Young: Heart of Gold,,2005,PG,Jonathan Demme,English,104,US,,15675
24280,Marie Antoinette,,2006,12A,Sofia Coppola,English,123,US,"Rip Torn, Marianne Faithfull, Kirsten Dunst, Jason Schwartzman",1887
24274,Red Road,,2006,18,Andrea Arnold,English,113,"UK, Denmark","Tony Curran, Natalie Press, Martin Compston, Kate Dickie",11705
24269,Brothers of the Head,,2006,18,"Keith Fulton, Louis Pepe",English,93,UK,"Tom Bower, Sean Harris",16429
24261,The History Boys,,2006,15,Nicholas Hytner,English,105,UK,"Stephen Campbell Moore, Richard Griffiths, Frances De La Tour",8618
24259,El vampiro ,,1957,15,"Fernando MÈndez, Paul Nagel",Spanish,95,Mexico,"GÈrman Robles, Ariadna Welter, Abel Salazar",120303
24254,Canoa,,1976,TBA,Felipe Cazals,Spanish,115,Mexico,Salvador Sanchez,116982
24247,Echo Park L.A. ,QuinceaÒera,2006,15,"Richard Glatzer, Wash Westmoreland",English,90,US,"Jesse Garcia, J.R. Cruz, Emily Rios, Chalo Gonz·lez"
24235,Zidane: A 21st Century Portrait ,"Zidane, un portrait du 21e siËcle",2006,PG,"Douglas Gordon, Philippe Parreno",,91,"Iceland, France",,8421
24234,Las vueltas del citrillo,,2005,TBA,Felipe Cazals,Spanish,97,Spain,"Vanessa Bauche, JosÈ MarÌa Yazpik, Dami·n Alc·zar",276654
24225,Regular Lovers,Les Amants RÈguliers,2004,18,Philippe Garrel,French,178,France,"Louis Garrel, Eric Rulliat, Clotilde Hesme",45126
24223,Reed: Insurgent Mexico,"Reed, MÈxico Insurgente",1971,TBA,Paul Leduc,Spanish,105,Mexico,"Eraclio Zepeda, Claudio ObregÛn",119807
24218,The Fallen Idol,The Lost Illusion,1948,PG,Carol Reed,English,95,Great Britain,"Sonia Dresdel, Ralph Richardson, MichËle Morgan, Bobby Henrey",21631
24210,Clerks II,,2006,15,Kevin Smith,English,97,US,"Trevor Fehrman, Rosario Dawson, Kevin Smith, Jeff Anderson, Brian O'Halloran",2295
24207,Considering the Institution,,,15,Various,,,,
24204,An Inconvenient Truth,,2006,U,Davis Guggenheim,English,97,US,,1781
24191,Three Times,Zui hao de shi guang,2005,12A,Hou Hsiao-hsien,Mandarin,135,Taiwan,"Shu Qui, Liao Su-jen, Di Mei, Chang Chen",11554
24190,White Corridors,,1951,12A,Pat Jackson,English,102,Great Britain,"Petula Clark, James Donald, Googie Withers"
24189,L'Amore,,1948,15,Roberto Rossellini,Italian,75,Italy,"Federico Fellini, Anna Magnani",43444
24185,Who Killed the Electric Car?,,2006,U,Chris Paine,English,92,US,,13508
24179,Snow Cake,,2005,15,Marc Evans,English,112,"UK, Canada","Sigourney Weaver, Emily Hampshire, Carrie Anne Moss, Alan Rickman",313
24165,Little Miss Sunshine,,2006,15,"Jonathan Dayton, Valerie Faris",English,103,US,"Steve Carrell, Toni Collette, Paul Dano, Greg Kinnear, Alan Arkin, Abigail Breslin",773
24163,BBC writersroom presents: I'm With Stupid,,2006,TBA,,English,60,UK,"Paul Henshall, Mark Benton"
24160,Flower of My Secret,El flor de mi secreto,1995,15,Pedro AlmodÛvar,Spanish,90,"Spain, France","Rossy de Palma, Marisa Paredes, Juan Echanove, Chus Lampreave",4307
24155,Look Both Ways ,,2005,12A,Sarah Watts,English,100,Australia,"William McInnes, Justine Clarke, Anthony Hayes",16151
24154,Night of the Living Dead,,1969,18,George Romero,English,96,US,,19185
24153,The Texas Chain Saw Massacre ,,1974,18,Tobe Hooper,English,83,US,,30497
24152,Bob Roberts ,,,15,,,,,,10608
24151,Twins of Evil,,,18,,,,,,28801
24150,Death Line ,Raw Meat,,18,Gary Sherman,,,,"Sharon Gurney, Norman Rossington, Donald Pleasance, David Ladd",3581
24149,La Rabbia,Rage,,12,,,,,,49152
24148,Un Chien Andalou ,An Andalusian Dog,,15,,,,France,,626
24146,Holes,,2003,PG,Andrew Davis,English,117,US,"Sigourney Weaver, Jon Voight, Henry Winkler",8326
24145,Fear and Loathing in Las Vegas,,1998,18,Terry Gilliam,English,118,US,"Tobey Maguire, Johnny Depp, Benicio Del Toro",1878
24144,Tunnel-vision,,,15,Various,,,,,205984
24143,Santo and Blue Demon vs the Monsters,Santo y Blue Demon vs los monstrous,1969,12A,Gilberto Martinez Solares,Spanish,83,Mexico,"Santo, David Alvizu, Carlos Ancira, Blue Demon"
24141,Santo vs The Invasion of the Martians ,Santo contra la invasion de los marcianos,1966,12,Alfredo B Crevenna,Spanish,93,Mexico,"Wolf Ruvinskis, Santo"
24139,Santo in the Wax Museum,Santo en el museo de cera,1963,12A,Alfonso Corona Blake,English (Dubbed),92,Mexico,"Santo, Norma Mora, Claudio Brook",62915
24129,The Death of Mr. Lazarescu ,Moartea Domnului Lazarescu,2005,15,Cristi Puiu,Romanian,153,Romania,"Ion Fiscuteanu, Gabriel Spahiu, Doru Ara",31032
24124,The Notorious Bettie Page,,2005,18,Mary Harron,English,91,US,"Jared Harris, Gretchen Mol, David Strathairn, Chris Bauer",15402
24118,Ballets Russes ,,2005,PG,"Daniel Geller, Dayna Goldfine",English,118,US,,138178
24074,Tideland,,2005,15,Terry Gilliam,English,122,"Great Britain, Canada","Jodelle Ferland, Jennifer Tilly, Jeff Bridges, Janet McTeer, Brendan Fletcher",11559
24063,Sin City,,2005,18,"Frank Miller, Robert Rodriguez",English,124,US,"Mickey Rourke, Clive Owen, Bruce Willis",187
24044,Renaissance,,2006,15,Christian Volckman,English,105,"Luxemburg, Great Britain, France","Romola Garai, Jonathan Pryce, Ian Holm, Daniel Craig, Catherine McCormack",9389
24040,LÈon ñ Directorís Cut ,(The Professional),1994,18,Luc Besson,English,133,France,"Natalie Portman, Jean Reno, Gary Oldman, Danny Aiello"
24038,The Big Blue ,Le Grand bleu,1988,15,Luc Besson,English,163,US,"Rosanna Arquette, Jean-Marc Barr, Jean Reno",175
24036,Nikita,,1990,18,Luc Besson,French,117,"Italy, France","Jeanne Moreau, Jean-Hughes Anglade, Jean Reno, Anne Parillaud",9322
24033,Subway ,,1985,15,Luc Besson,French,102,France,"Richard Bohringer, Isabelle Adjani, Christopher Lambert",10656
24026,Forty Shades of Blue,,2004,15,Ira Sachs,English,117,US,"Rip Torn, Dina Korzun, Darren E Burrows",30082
24022,Princess Raccoon,Operetta tanuki goten,2005,PG,Seijun Suzuki,"Japanese, Mandarin",111,Japan,"Zhang Zi Yi, Mikijiro Hira, Jo Odagiri",37711
24017,A Scanner Darkly,,2006,15,Richard Linklater,English,100,US,"Woody Harrelson, Winona Ryder, Robert Downey Jr., Keanu Reeves",3509
24002,Angel-A,,2005,15,Luc Besson,French,86,France,"Rie Rasmussen, Jamel Debbouze, Gilbert Melki",11227
24000,Decasia,,2002,U,Bill Morrison,,67,US,,25621
23995,The Double Life of Veronique,La Double Vie de VÈronique,1991,15,Kryzystof Kieslowski,"French, Polish",98,Poland,"Wladyslaw Kowalski, Philippe Volter, IrËne Jacob, Claude Duneton",1600
23990,Irish Destiny,,1926,TBA,Issac Eppel,,73,Ireland,"Paddy Dunne Cullinan, Frances Macnamarra, Daisy Campbell, Clifford Pembroke",234254
23989,The Informer,,1929,PG,John Ford,English,83,Great Britain,"Victor McLaglen, Preston Foster, Heather Angel",43896
23987,The Open Road ,,1924,U,Claude Friese-Greene,,85,Great Britain,,24663
23983,"Quo Vadis, Baby?",,2005,15,Gabriele Salvatores,Italian,105,Italy,"Gigio Alberti, Elio Germano, Claudia Zanella, Angela Baraldi",41593
23981,The Neverending Story,Die unendliche Geschichte,1984,U,Wolfgang Petersen,English,94,Germany,"Tami Stronach, Noah Hathaway, Moses Gunn, Barret Oliver",34584
23979,Watership Down,,1978,U,Martin Rosen,English,92,Great Britain,,11837
23970,Hidden Agenda,,1990,15,Ken Loach,English,108,Great Britain,"Frances McDormand, Brian Cox, Brad Dourif",47869
